Annual Data:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quarterly Data:
"Selling, General, & Admin. Expense","5,902.896","6,974.067","8,085.856","9,253.165","10,041.084","10,472.442","11,132.949","12,929.045","13,439.531","12,127.187","16,018.504","17,851.626","14,244.109","14,381.042","15,644.333","15,973.945","19,060.690","18,912.232","21,117.428","24,797.601","25,903.439","23,365.863","23,394.405","22,305.729","22,183.275","25,392.541","21,946.858","26,066.038","25,403.595","29,142.746","27,909.508","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5,063.472","0.000","0.000","0.000","4,527.127","0.000","0.000","0.000","3,672.384","0.000","0.000","0.000","3,723.547","5,224.045","2,864.450","4,247.773","4,325.290","4,839.477","2,367.976","4,692.708","4,463.212","4,290.644","5,873.042","5,245.758","5,314.432","4,725.890","4,211.681","5,135.350","4,861.603","5,364.444","5,875.449","4,874.669","5,047.166","5,829.549","6,559.525","5,878.079","6,049.094","7,185.210","6,190.936","4,948.791","5,033.733","6,035.248","7,046.224","5,705.378","5,377.603","5,748.618","6,237.657","5,124.543","5,824.636","5,924.236","6,295.002","5,996.303","6,254.164","7,112.250","5,720.175","5,858.827","5,944.391","6,160.275","7,835.606","5,906.015","5,988.520","5,777.145","5,870.924","5,451.743","6,043.092","6,007.103","7,194.286","6,337.459","6,831.702","5,844.354","7,328.725","6,493.755","6,845.662","6,498.749","8,278.788","6,286.308"
"Research & Development","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Other Operating Expense","2,053.346","2,210.577","2,747.072","3,722.372","4,490.132","4,482.895","3,720.401","5,242.385","4,954.102","5,878.727","7,146.027","7,488.036","0.000","0.000","0.000","-0.000","0.000","-0.000","0.000","0.000","0.000","0.000","-0.000","0.000","-0.000","0.000","0.000","-0.000","0.000","0.000","-0.000","","-","0.000","0.000","0.000","52,565.588","0.000","0.000","0.000","55,685.090","0.000","0.000","0.000","67,042.902","0.000","0.000","0.000","78,426.405","0.000","0.000","0.000","93,018.580","0.000","0.000","0.000","89,916.180","0.000","0.000","0.000","0.000","0.000","98,907.954","0.000","0.000","0.000","94,144.468","0.000","0.000","0.000","84,068.563","0.000","0.000","0.000","99,287.810","0.000","-0.000","0.000","109,295.175","0.000","1,885.544","0.000","103,424.438","0.000","-1.007","0.000","100,635.856","0.000","-1.005","0.000","-0.000","0.000","-0.971","0.995","0.000","-0.000","-0.000","0.988","-0.975","0.000","0.000","-0.000","0.000","0.000","1.007","-2.029","0.000","-0.000","-0.998","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-0.000","0.000","0.000","0.000","-0.000","0.000","0.000","-0.000","0.000","0.000","-0.000","0.000","0.000","0.000","0.000","-0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-0.000","0.000","-0.000","0.000","0.000"
"Operating Income","3,256.581","4,187.847","3,582.074","1,723.122","1,687.140","1,327.586","2,880.165","3,319.557","5,405.978","6,419.202","6,205.052","6,361.013","6,623.864","8,322.771","10,515.369","15,152.526","15,863.702","16,047.898","19,054.618","22,533.353","-4,711.164","1,626.128","5,735.410","4,312.413","13,937.828","22,397.139","22,846.260","25,271.655","17,662.361","22,630.216","22,819.409","","-","15,115.341","14,157.604","14,168.874","-35,285.036","14,540.134","15,118.925","15,503.940","-42,206.706","16,045.555","16,290.786","20,258.256","-48,792.051","19,969.099","19,711.389","20,203.553","-61,767.744","23,332.085","24,002.960","23,415.046","-74,839.866","23,864.872","24,123.553","23,193.321","-69,997.295","31,976.582","31,734.557","25,358.924","24,803.533","25,604.169","-70,527.203","24,875.527","25,015.069","25,131.147","-64,587.851","25,558.115","24,151.450","22,569.021","-61,629.747","22,406.260","23,025.831","26,826.556","-69,691.749","25,839.429","1,696.410","31,561.991","-80,445.581","29,257.847","1,533.333","24,264.437","-70,982.679","28,592.409","2,143.399","25,761.246","-73,102.441","29,615.715","2,807.987","3,114.353","1,725.572","2,876.381","3,352.027","3,723.670","4,634.781","4,096.430","3,677.527","4,066.278","4,248.472","3,723.947","3,631.359","4,076.828","5,016.190","4,475.947","4,953.236","4,898.720","4,828.838","5,506.088","5,190.886","5,367.360","3,874.850","3,859.049","1,590.216","-3,950.162","-6,974.891","-2,016.913","635.488","2,102.358","1,050.155","2,330.939","1,321.252","1,188.779","564.491","-1,342.391","981.696","1,924.040","2,892.299","4,452.400","4,359.195","1,488.916","5,301.055","6,822.471","5,968.068","5,804.263","4,261.580","6,787.266","6,136.502","6,393.387","5,280.457","6,110.649","6,886.563","5,937.978","4,855.147","6,096.104","4,663.145","3,780.976","3,887.129","5,177.827","4,714.442","5,964.601","5,937.718","6,202.648"
"  Interest Income","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1,644.326","1,415.022","862.295","1,111.749","1,210.985","1,041.184","1,127.717","1,221.999","1,397.854","1,407.970","1,693.036","1,819.379","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","392.012","342.464","444.832","198.815","235.731","188.354","239.386","184.355","313.339","208.933","320.744","220.008","403.825","236.081","374.193","244.295","436.688","254.085","357.284","150.332","392.482","201.260","342.142","213.818","455.435","247.241","367.967","250.609","431.027","247.279","427.714","201.901","538.780","225.899","430.093","259.829","601.907","234.726","494.942","291.192","798.519"
"  Interest Expense","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-457.669","-479.097","-368.281","-359.082","-277.957","-242.345","-191.813","-189.967","-313.490","-259.953","-260.130","-242.567","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-134.247","-117.035","-132.227","-81.621","-91.084","-113.558","-80.488","-77.208","-78.497","-108.942","-77.888","-79.721","-66.906","-83.364","-39.166","-98.125","-76.101","-86.504","-73.875","-42.018","-47.144","-51.950","-53.963","-42.105","-38.349","-51.710","-61.245","-50.617","-35.532","-127.027","-79.286","-54.024","-46.730","-60.815","-73.062","-86.480","-39.562","-82.626","-57.623","-71.072","-31.246"
"Net Interest Income","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1,186.657","935.926","494.014","752.667","933.028","798.839","935.905","1,032.032","1,084.363","1,148.016","1,432.905","1,576.811","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","257.765","225.429","312.605","117.194","144.647","74.796","158.898","107.147","234.842","99.992","242.856","140.287","336.919","152.717","335.027","146.170","360.587","167.581","283.409","108.315","345.339","149.310","288.179","171.713","417.086","195.530","306.721","199.993","395.494","120.252","348.428","147.877","492.051","165.084","357.032","173.349","562.345","152.100","437.319","220.120","767.273"
"Other Income (Expense)","1,223.530","1,390.634","1,666.946","1,828.654","1,446.943","1,105.314","394.394","881.650","610.970","517.483","1,051.619","1,876.117","3,417.797","-869.089","-30.814","898.276","782.437","1,785.442","1,223.820","469.291","-1,951.408","1,092.827","411.013","3.674","74.443","519.721","149.616","61.550","618.360","646.997","639.429","","-","-15,115.341","-14,157.604","-14,168.874","35,285.036","-14,540.134","-15,118.925","-15,503.940","42,206.706","-16,045.555","-16,290.786","-20,258.256","48,792.051","-19,969.099","-19,711.389","-20,203.553","61,767.744","-23,332.085","-24,002.960","-23,415.046","74,839.866","-23,864.872","-24,123.553","-23,193.321","69,997.295","-31,976.582","-31,734.557","-25,358.924","-24,803.533","-25,604.169","70,527.203","-24,875.527","-25,015.069","-25,131.147","64,587.851","-25,558.115","-24,151.450","-22,569.021","61,629.747","-22,406.260","-23,025.831","-26,826.556","69,691.749","-25,839.429","-87.317","-31,561.991","80,445.581","-29,257.847","1,014.125","-24,264.437","70,982.679","-28,592.409","-342.460","-25,761.246","73,102.441","-29,615.715","154.771","9.745","-289.013","257.073","290.425","-7,707.131","15,370.923","199.753","221.911","234.251","139.042","154.017","267.252","1,334.017","6,617.479","368.666","259.796","351.068","253.304","518.988","230.551","456.226","249.350","120.694","-94.478","546.469","-2,490.103","438.651","117.250","238.853","270.845","330.551","108.788","124.302","-195.892","4.165","-104.042","293.766","-180.632","421.861","328.059","-205.930","-367.025","279.745","125.562","470.056","-342.996","357.907","531.763","393.737","-1,018.510","325.966","-99.544","107.814","-305.769","-161.479","78.991","927.058","-254.542","384.820","304.479","247.068","-336.672","424.554"
"  Other Income (Minority Interest)","0.000","-9.507","-20.123","-12.894","-25.430","-20.451","-47.438","-49.941","-47.890","-3.196","-143.539","-69.593","-101.714","-82.143","-95.423","-388.132","-616.373","-720.600","-423.012","-773.769","248.102","-383.129","-701.826","-1,027.613","-1,280.141","-1,646.764","-1,117.709","-1,076.022","-849.088","-868.701","-911.243","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-65.935","0.000","0.000","0.000","-29.351","0.000","0.000","0.000","-7.051","0.000","0.000","0.000","-39.195","-58.467","42.684","-111.331","-81.591","-135.370","-88.698","-149.070","-89.964","-163.086","-221.562","-143.817","-137.706","-245.268","-207.989","-78.929","-110.766","-128.860","-107.289","-205.788","-137.732","-199.785","-142.574","-185.128","-79.831","162.005","386.204","96.704","-3.856","-159.743","-323.845","-221.527","-198.774","-206.953","-38.838","-21.125","-300.186","-267.094","-475.494","-394.414","-358.302","-264.577","-420.713","-429.650","-229.170","-338.585","-674.090","-288.136","-234.907","-297.193","-369.294","-257.116","-254.046","-291.092","-210.543","-254.065","-167.668","-174.951","-281.181","-168.563","-207.130","-255.329","-204.108","-244.676"
"Pre-Tax Income","4,480.110","5,578.481","5,249.020","3,551.776","3,134.083","2,432.900","3,274.560","4,201.207","6,016.948","6,936.685","7,256.671","8,237.130","10,041.661","7,453.682","10,484.556","16,050.802","16,646.139","17,833.340","20,278.438","24,189.301","-5,726.647","3,212.969","6,899.090","5,249.115","14,811.111","23,852.765","24,027.908","26,417.569","19,428.737","24,710.119","25,035.649","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1,609.093","0.000","0.000","0.000","2,547.458","0.000","0.000","0.000","1,800.939","0.000","0.000","0.000","2,962.758","3,124.098","1,436.559","3,133.454","3,642.451","-3,983.461","20,005.704","4,296.184","3,899.438","4,300.528","4,387.514","3,877.964","3,898.610","5,410.845","11,633.669","4,844.613","5,213.032","5,249.789","5,082.142","6,025.075","5,421.437","5,823.586","4,124.200","4,237.508","1,721.167","-3,091.087","-9,347.800","-1,433.615","827.534","2,500.108","1,428.148","2,896.332","1,530.031","1,555.936","508.886","-1,001.307","1,030.370","2,552.833","2,857.836","5,234.848","4,854.835","1,566.395","5,042.345","7,447.555","6,242.939","6,562.498","4,090.297","7,562.258","6,863.795","7,093.845","4,461.940","6,832.109","6,907.271","6,394.220","4,697.255","6,426.675","4,907.220","5,065.066","3,805.936","6,124.992","5,171.021","6,648.988","5,821.166","7,394.475"
"Tax Provision","-2,070.343","-2,704.325","-2,157.096","-1,676.109","-1,497.307","-1,206.800","-1,788.423","-1,750.360","-2,879.223","-3,553.404","-3,521.679","-3,848.891","-4,388.232","-3,217.759","-4,275.130","-6,192.822","-6,241.156","-6,793.510","-7,645.359","-9,046.540","-576.792","-1,021.472","-3,831.384","-3,180.369","-5,821.315","-7,502.558","-7,421.178","-7,776.993","-5,569.602","-4,756.447","-5,223.924","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-665.516","0.000","0.000","0.000","-1,160.880","0.000","0.000","0.000","-837.014","0.000","0.000","0.000","-1,217.062","-1,292.125","-524.230","-1,322.811","-1,353.049","-1,545.806","-1,904.886","-1,847.468","-1,394.441","-1,663.477","-1,428.366","-1,608.509","-1,348.499","-2,192.454","-1,802.352","-2,012.178","-1,927.321","-2,047.560","-1,704.500","-2,479.496","-1,912.274","-2,238.388","-1,331.327","-1,633.687","-789.952","1,099.436","1,042.992","494.719","62.504","-1,286.469","-335.630","-1,348.459","917.540","-788.576","-578.760","536.991","-195.037","-1,960.687","-1,672.776","-2,079.223","-1,867.683","-803.826","-1,830.611","-2,161.053","-2,288.580","-2,008.003","-1,200.709","-2,547.184","-2,174.694","-2,481.603","-861.875","-2,165.859","-2,067.549","-1,812.431","-1,252.492","-1,782.851","-1,641.697","-1,468.300","-917.988","-1,671.546","-1,704.783","849.456","-2,132.049","-2,236.548"
"Tax Rate %","46.210","48.480","41.100","47.190","47.770","49.600","54.620","41.660","47.850","51.230","48.530","46.730","43.700","43.170","40.780","38.580","37.490","38.090","37.700","37.400","-10.070","31.790","55.530","60.590","39.300","31.450","30.890","29.440","28.670","19.250","20.870","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","41.360","0.000","0.000","0.000","45.570","0.000","0.000","0.000","46.480","0.000","0.000","0.000","41.080","41.360","36.490","42.220","37.150","-38.810","9.520","43.000","35.760","38.680","32.560","41.480","34.590","40.520","15.490","41.530","36.970","39.000","33.540","41.150","35.270","38.440","32.280","38.550","45.900","35.570","11.160","34.510","-7.550","51.460","23.500","46.560","-59.970","50.680","113.730","53.630","18.930","76.800","58.530","39.720","38.470","51.320","36.300","29.020","36.660","30.600","29.360","33.680","31.680","34.980","19.320","31.700","29.930","28.340","26.660","27.740","33.450","28.990","24.120","27.290","32.970","-12.780","36.630","30.250"
"Net Income (Continuing Operations)","2,409.768","2,874.156","3,091.923","1,875.667","1,636.776","1,226.099","1,486.137","2,450.847","3,137.725","3,383.281","3,734.993","4,388.239","5,653.429","4,235.922","6,209.425","10,563.152","11,112.029","11,723.296","13,993.549","17,823.628","-4,713.249","2,692.047","5,701.189","4,466.113","11,432.753","19,461.186","19,169.514","21,554.718","17,065.575","24,386.460","23,893.455","","-","652.429","611.191","611.678","745.998","697.990","725.774","744.256","647.016","574.300","583.073","1,018.808","928.595","467.342","461.311","472.829","389.773","403.230","414.824","404.664","314.220","320.637","324.113","311.615","267.713","519.554","515.621","607.992","594.676","613.872","680.436","784.099","788.498","792.157","931.548","994.274","939.560","877.969","736.073","697.371","716.654","668.861","1,535.597","837.066","943.577","1,864.386","763.794","1,370.899","1,387.590","1,381.958","1,791.731","975.610","963.925","1,823.138","538.429","1,682.909","1,745.695","1,773.505","912.329","1,878.453","2,289.402","2,655.641","3,268.028","2,617.661","2,623.949","2,851.534","3,172.924","2,454.072","2,726.579","3,360.965","3,456.061","3,245.062","3,458.908","3,637.513","3,726.989","4,007.348","3,921.360","4,092.115","3,871.905","3,492.974","1,391.680","-1,965.796","-8,211.711","-902.194","243.090","1,863.105","1,560.925","2,319.034","1,368.681","1,330.444","349.909","35.548","1,347.393","1,307.549","1,943.179","4,055.087","3,659.268","1,457.003","3,733.787","6,211.457","4,648.372","5,417.495","3,576.508","6,047.075","5,252.905","5,325.775","4,077.728","5,481.827","5,345.433","5,453.792","3,988.198","5,498.112","4,035.730","4,369.253","3,809.496","5,695.867","4,344.055","8,594.667","4,738.012","6,216.722"
"Net Income (Discontinued Operations)","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Net Income","2,409.768","2,874.156","3,091.923","1,875.667","1,636.776","1,226.099","1,486.137","2,450.847","3,137.725","3,383.281","3,734.993","4,388.239","5,653.429","4,235.922","6,209.425","10,563.152","11,112.029","11,723.296","13,993.549","17,049.859","-4,465.147","2,308.918","4,999.363","3,438.500","10,152.612","17,814.422","18,051.805","20,478.696","16,216.487","23,517.758","22,982.212","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1,018.808","928.595","467.342","461.311","472.829","389.773","403.230","414.824","404.664","314.220","320.637","324.113","311.615","267.713","519.554","515.621","607.992","594.676","613.872","680.436","784.099","788.498","792.157","931.548","994.274","939.560","877.969","736.073","697.371","716.654","668.861","1,535.597","837.066","943.577","1,864.386","763.794","1,370.899","1,387.590","1,381.958","1,791.731","975.610","963.925","1,823.138","538.429","1,682.909","1,745.695","1,773.505","912.329","1,878.453","2,289.402","2,655.641","3,268.028","2,617.661","2,623.949","2,851.534","3,172.924","2,454.072","2,726.579","3,360.965","3,456.061","3,245.062","3,458.908","3,637.513","3,726.989","4,007.348","3,921.360","4,092.115","3,098.136","3,307.846","1,311.849","-1,803.791","-7,825.507","-805.490","239.234","1,703.363","1,237.079","2,097.507","1,169.907","1,123.490","311.071","14.423","1,047.207","1,040.455","1,467.685","3,660.673","3,300.966","1,192.426","3,313.074","5,781.807","4,419.202","5,078.910","2,902.418","5,758.939","5,017.998","5,028.582","3,708.434","5,224.712","5,091.388","5,162.700","3,777.655","5,244.046","3,868.062","4,194.301","3,528.315","5,527.304","4,136.925","8,339.338","4,533.904","5,972.045"
"Preferred Dividends","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"EPS (Basic)","1.390","1.634","1.598","0.972","0.854","0.653","0.773","1.254","1.633","1.856","1.974","2.339","2.992","2.330","3.543","6.333","6.769","7.175","8.715","10.732","-2.844","1.473","3.189","2.188","6.412","11.243","11.429","13.129","10.724","15.880","15.611","","-","0.368","0.355","0.355","0.433","0.394","0.410","0.421","0.376","0.309","0.314","0.514","0.467","0.247","0.244","0.250","0.197","0.108","0.111","0.108","0.501","0.171","0.173","0.166","0.143","0.270","0.268","0.161","0.157","0.162","0.796","0.403","0.405","0.407","0.490","0.522","0.498","0.464","0.468","0.366","0.376","0.360","0.810","0.442","0.497","0.708","0.694","0.730","0.739","0.746","0.927","0.530","0.524","0.970","0.341","0.931","0.985","0.770","0.701","1.397","1.340","1.851","1.767","1.575","1.594","1.738","1.956","1.504","1.676","2.067","2.096","2.013","2.151","2.271","2.327","2.511","2.462","2.578","1.983","2.101","0.836","-1.150","-4.983","-0.514","0.153","1.086","0.789","1.338","0.746","0.717","0.199","0.009","0.668","0.664","0.931","2.312","2.085","0.753","2.092","3.650","2.789","3.205","1.831","3.634","3.177","3.182","2.360","3.321","3.229","3.322","2.478","3.438","2.550","2.780","2.359","3.697","2.785","5.649","3.094","4.083"
"EPS (Diluted)","1.390","1.634","1.598","0.972","0.854","0.653","0.773","1.254","1.633","1.856","1.974","2.339","2.992","2.330","3.543","6.332","6.768","7.173","8.710","10.728","-2.844","1.473","3.188","2.188","6.411","11.236","11.423","13.023","10.614","15.706","15.442","","-","0.368","0.355","0.355","0.433","0.394","0.410","0.421","0.376","0.309","0.314","0.514","0.467","0.247","0.244","0.250","0.197","0.108","0.111","0.108","0.501","0.171","0.173","0.166","0.143","0.270","0.268","0.161","0.157","0.162","0.796","0.403","0.405","0.407","0.490","0.522","0.498","0.464","0.468","0.366","0.376","0.360","0.810","0.442","0.497","0.708","0.694","0.730","0.739","0.746","0.927","0.530","0.524","0.970","0.341","0.931","0.985","0.770","0.701","1.397","1.340","1.851","1.767","1.575","1.594","1.738","1.954","1.504","1.676","2.066","2.095","2.012","2.150","2.269","2.325","2.509","2.459","2.578","1.983","2.100","0.835","-1.150","-4.983","-0.514","0.153","1.086","0.789","1.338","0.746","0.717","0.198","0.009","0.668","0.664","0.931","2.312","2.085","0.753","2.092","3.647","2.787","3.203","1.830","3.632","3.175","3.181","2.359","3.319","3.205","3.281","2.445","3.400","2.526","2.751","2.336","3.658","2.760","5.578","3.064","4.040"
"Shares Outstanding (Diluted Average)","1,734.029","1,759.030","1,934.877","1,929.694","1,915.930","1,877.941","1,922.222","1,955.081","1,921.111","1,823.000","1,890.179","1,874.703","1,867.971","1,827.653","1,776.812","1,694.689","1,648.375","1,627.250","1,606.120","1,589.331","1,570.074","1,567.999","1,567.958","1,571.735","1,583.578","1,585.456","1,580.215","1,572.474","1,527.913","1,497.383","1,478.211","","-","1,728.918","1,728.918","1,728.918","1,728.918","1,728.918","1,728.918","1,728.918","1,683.881","1,683.881","1,683.881","1,984.000","2,000.399","1,891.200","1,891.200","1,891.200","1,968.505","1,860.582","1,860.582","1,860.582","1,860.816","1,877.647","1,877.647","1,877.647","1,878.235","1,922.222","1,922.222","1,869.068","1,869.068","1,869.068","1,875.872","1,945.250","1,945.250","1,945.250","1,897.172","1,906.154","1,885.200","1,893.261","1,570.759","1,903.784","1,903.784","1,857.568","1,889.239","1,895.000","1,897.600","1,897.600","1,874.703","1,878.082","1,874.203","1,853.425","1,863.663","1,840.385","1,837.307","1,879.787","1,733.339","1,808.333","1,804.999","1,804.999","1,516.051","1,344.928","1,804.999","1,434.409","1,985.248","1,665.235","1,709.995","1,641.024","1,670.429","1,804.999","1,804.999","1,629.113","1,621.661","1,612.291","1,620.879","1,610.794","1,592.098","1,605.211","1,598.968","1,595.458","1,571.063","1,574.898","1,570.141","1,568.177","1,567.299","1,567.959","1,568.013","1,568.005","1,567.999","1,567.996","1,567.993","1,567.920","1,567.922","1,567.890","1,567.844","1,567.842","1,583.408","1,583.404","1,583.403","1,583.470","1,584.064","1,585.115","1,585.494","1,585.587","1,585.642","1,585.601","1,580.456","1,580.909","1,574.056","1,574.208","1,588.766","1,573.516","1,553.352","1,542.273","1,531.461","1,524.780","1,513.300","1,511.142","1,498.894","1,495.054","1,484.519","1,478.211"
